Article,Page count,,,,,Article IDs from already invoiced,Invoiced month
,,#N/A,,,,practneurol-2017-001671,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001682,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001689,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001695,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001700,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001713,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001719,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001727,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001735,Invoiced in Aug 2017
,,#N/A,,,,practneurol-2017-001746,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000437,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000442,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000458,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000464,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000475,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000481,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000486,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000488,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000505,Invoiced in Aug 2017
,,#N/A,,,,rmdopen-2017-000531,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2016-052983,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2016-053085,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053131,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053147,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053150,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053196,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053224,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053240,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053246,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053283,Invoiced in Aug 2017
,,#N/A,,,,sextrans-2017-053322,Invoiced in Aug 2017
,,#N/A,,,,svn-2017-000086,Invoiced in Aug 2017
,,#N/A,,,,svn-2017-000089,Invoiced in Aug 2017
,,#N/A,,,,svn-2017-000090,Invoiced in Aug 2017
,,#N/A,,,,svn-2017-000095,Invoiced in Aug 2017
,,#N/A,,,,svn-2017-000107,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2016-208423,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2016-209240,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2016-209553,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2016-209718,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2016-209858,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2016-209859,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2016-209889,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-209967,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-209999,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210070,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210109,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210226,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210289,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210298,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210337,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210359,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210363,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210435,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210462,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210473,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210525,Invoiced in Aug 2017
,,#N/A,,,,thoraxjnl-2017-210537,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2016-053559,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2016-053564,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2016-053590,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2016-053601,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053679,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053684,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053715,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053719,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053743,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053751,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053800,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053808,Invoiced in Aug 2017
,,#N/A,,,,tobaccocontrol-2017-053815,Invoiced in Aug 2017
,,#N/A,,,,tsaco-2017-000089,Invoiced in Aug 2017
,,#N/A,,,,tsaco-2017-000108,Invoiced in Aug 2017
,,#N/A,,,,tsaco-2017-000110,Invoiced in Aug 2017
,,#N/A,,,,tsaco-2017-000113,Invoiced in Aug 2017
,,#N/A,,,,tsaco-2017-000121,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104021,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104023,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104028,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104042,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104063,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104082,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104085,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104090,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104098,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104179,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104190,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104197,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104245,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104250,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2016-104285,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104304,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104319,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104348,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104370,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104378,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104379,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104386,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104426,Invoiced in Aug 2017
,,#N/A,,,,vetrec-2017-104428,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000427,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000433,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000438,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000439,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000449,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000470,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000481,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000492,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000493,Invoiced in Aug 2017
,,#N/A,,,,vetreccr-2017-000497,Invoiced in Aug 2017
,,#N/A,,,,vetreco-2016-000175,Invoiced in Aug 2017
,,#N/A,,,,vetreco-2016-000189,Invoiced in Aug 2017
,,#N/A,,,,acupmed-2017-011556,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2016-210511corr1,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2016-211069,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211259,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211268,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211375,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211417,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211472,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211499,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211544,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211605,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211613,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211687,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211708,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211735,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211781,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211805,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211814,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211836,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211898,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-211975,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212008,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212061,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212094,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212131,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212145,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212164,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212165,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212229,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212251,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212266,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212276,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212289,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212330,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212331,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212358,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212366,Invoiced in Sep 2017
,,#N/A,,,,annrheumdis-2017-212368,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2015-310023,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-311249,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-311368,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-311373,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-311377,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-311613,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-311765,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-312151,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-312278,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-312378,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-312394,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-312429,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-312496,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2016-312567,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312748,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312762,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312798,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312817,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312831,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312890,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312908,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312934,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312962,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312966,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312977,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-312983,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313032,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313059,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313078,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313079,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313095,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313190,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313240,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313284,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313306,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313314,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313320,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313321,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313353,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313367,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313375,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313380,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313391,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313406,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313415,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313418,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313419,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313471,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313539,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313559,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313574,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313581,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313599,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313618,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313632,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313682,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313700,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313768,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313806,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313893,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313897,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313900,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313915,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313934,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313942,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313950,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-313957,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-314009,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-314037,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-314082,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-314083,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-314084,Invoiced in Sep 2017
,,#N/A,,,,archdischild-2017-314110,Invoiced in Sep 2017
,,#N/A,,,,bcr-2016-217197,Invoiced in Sep 2017
,,#N/A,,,,bcr-2016-217238,Invoiced in Sep 2017
,,#N/A,,,,bcr-2016-218423,Invoiced in Sep 2017
,,#N/A,,,,bcr-2016-218687,Invoiced in Sep 2017
,,#N/A,,,,bcr-2016-218802,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-219271,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-219479,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-219538,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-219741,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-219826,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220051,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220073,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220087,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220152,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220153,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220158,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220184,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220188,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220230,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220278,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220287,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220323,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220439,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220514,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220539,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220542,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220550,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220561,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220590,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220596,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220636,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220663,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220700,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220729,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220752,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220778,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220786,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220787,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220791,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220799,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220802,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220824,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220859,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220910,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220915,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220917,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220921,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220926,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220934,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220966,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220988,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-220998,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221009,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221031,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221032,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221067,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221094,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221134,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221137,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221158,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221165,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221191,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221205,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221206,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221228,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221239,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221249,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221253,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221256,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221266,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221272,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221280corr1,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221289,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221296,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221311,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221327,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221342,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221343,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221374,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221397,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221433,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221446,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221454,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221466,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221469,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221476,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221478,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221499,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221518,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221546,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221596,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221601,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221602,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221617,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221618,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221634,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221647,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221669,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221677,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221761,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221762,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221773,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221787,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221791,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221793,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221800,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221819,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221826,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221827,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221852,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221869,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221892,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221913,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221928,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221934,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221945,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221947,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221976,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221981,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-221982,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222008,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222041,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222093,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222126,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222128,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222141,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222146,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222160,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222206,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222222,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222231,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222242,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222281,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222294,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222391,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222402,Invoiced in Sep 2017
,,#N/A,,,,bcr-2017-222449,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2016-309978,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310156,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310510,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310581,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310583,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310584,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310604,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310635,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310707,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310731,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310745,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310801,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310861,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310881,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310884,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310893,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310915,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-310916,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-311002,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-311005,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-311072,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-311079,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-311140,Invoiced in Sep 2017
,,#N/A,,,,bjophthalmol-2017-311232,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2016-097095,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2016-097313,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2016-097347,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2016-097355,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2016-097380,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2016-097419,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097527,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097625,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097659,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097667,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097711,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097717,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097868,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097889,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-097891,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-098025,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-098046,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-098059,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-098065,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-098093,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-098131,Invoiced in Sep 2017
,,#N/A,,,,bjsports-2017-098170,Invoiced in Sep 2017
